21/06/11/ 13:17:03
Gain= 10dB   HPF=30kHz
Mode=10msecモード
　　
Time,Number,Amplitude(mV),Energy,RMS(mV)
13:18:12:4, 6860, 118, 2125271, 39,
13:18:12:4, 6861, 229, 3566098, 39,
13:18:12:4, 6862, 365, 3686811, 39,
13:18:12:4, 6863, 217, 3279041, 39,
13:18:12:4, 6864, 220, 3115414, 39,
13:18:12:4, 6865, 164, 2301206, 39,
13:18:12:4, 6866, 173, 2457185, 39,
13:18:12:4, 6867, 129, 2135746, 39,
13:18:12:4, 6868, 174, 2572799, 39,
13:18:12:5, 6869, 129, 2102790, 39,
13:18:12:5, 6870, 150, 2440126, 39,
13:18:12:5, 6871, 182, 2871405, 39,
13:18:12:5, 6872, 152, 2505822, 39,
13:18:12:5, 6873, 167, 2368883, 39,
13:18:12:5, 6874, 155, 2270516, 39,
13:18:12:5, 6875, 128, 2213665, 39,
13:18:12:5, 6876, 128, 2161179, 39,
13:18:12:5, 6877, 157, 2565040, 39,
13:18:12:5, 6878, 126, 2283570, 39,
13:18:12:6, 6879, 141, 2274557, 39,
13:18:12:6, 6880, 145, 2174497, 39,
13:18:12:6, 6881, 108, 2103140, 39,
13:18:12:6, 6882, 106, 2093063, 39,
13:18:12:6, 6883, 141, 2197465, 39,
13:18:12:6, 6884, 134, 2257528, 39,
13:18:12:6, 6885, 123, 2193000, 39,
13:18:12:6, 6886, 126, 2201076, 39,
13:18:12:6, 6887, 167, 2964230, 39,
13:18:12:7, 6888, 197, 3426900, 39,
13:18:12:7, 6889, 349, 4694808, 39,
13:18:12:7, 6890, 262, 3756857, 39,
13:18:12:7, 6891, 198, 3174420, 39,
13:18:12:7, 6892, 221, 3235916, 39,
13:18:12:7, 6893, 144, 2299206, 39,
13:18:12:7, 6894, 312, 3395252, 39,
13:18:12:7, 6895, 314, 5006553, 39,
13:18:12:7, 6896, 377, 4423960, 39,
13:18:12:7, 6897, 198, 2919774, 39,
13:18:12:7, 6898, 120, 2158850, 39,
13:18:12:8, 6899, 211, 3025493, 39,
13:18:12:8, 6900, 335, 3439619, 39,
13:18:12:8, 6901, 222, 3330511, 39,
13:18:12:8, 6902, 140, 2451203, 39,
13:18:12:8, 6903, 182, 2462255, 39,
13:18:12:8, 6904, 190, 2441761, 39,
13:18:12:8, 6905, 140, 2419590, 39,
13:18:12:8, 6906, 162, 2408272, 39,
13:18:12:8, 6907, 142, 2369947, 39,
13:18:12:8, 6908, 140, 2602382, 39,
13:18:12:9, 6909, 148, 2449346, 39,
13:18:12:9, 6910, 168, 2744052, 39,
13:18:12:9, 6911, 146, 2633203, 39,
13:18:12:9, 6912, 147, 2445079, 39,
13:18:12:9, 6913, 120, 2302867, 39,
13:18:12:9, 6914, 173, 3047983, 39,
13:18:12:9, 6915, 132, 2218990, 39,
13:18:12:9, 6916, 311, 3568232, 39,
13:18:12:9, 6917, 206, 3381723, 39,
13:18:12:9, 6918, 187, 2712591, 39,
13:18:13:0, 6919, 170, 2929736, 39,
13:18:13:0, 6920, 170, 2474381, 39,
13:18:13:0, 6921, 163, 2469255, 39,
13:18:13:0, 6922, 129, 2069706, 39,
13:18:13:0, 6923, 130, 2298869, 39,
13:18:13:0, 6924, 120, 2254401, 39,
13:18:13:0, 6925, 165, 2780989, 39,
13:18:13:0, 6926, 181, 2481419, 39,
13:18:13:0, 6927, 280, 4732920, 39,
13:18:13:1, 6928, 277, 3557809, 39,
13:18:13:1, 6929, 267, 2782955, 39,
13:18:13:1, 6930, 224, 3927720, 39,
13:18:13:1, 6931, 154, 2507122, 39,
13:18:13:1, 6932, 138, 2241308, 39,
13:18:13:1, 6933, 115, 2115894, 39,
13:18:13:1, 6934, 308, 3877103, 39,
13:18:13:1, 6935, 231, 3423852, 39,
13:18:13:1, 6936, 143, 2415633, 39,
13:18:13:1, 6937, 186, 3531178, 39,
13:18:13:1, 6938, 165, 2953790, 39,
13:18:13:2, 6939, 543, 4459187, 78,
13:18:13:2, 6940, 480, 6840568, 78,
13:18:13:2, 6941, 416, 6356722, 78,
13:18:13:2, 6942, 340, 5478648, 78,
13:18:13:2, 6943, 294, 3914647, 39,
13:18:13:2, 6944, 174, 2990783, 39,
13:18:13:2, 6945, 231, 3494980, 39,
13:18:13:2, 6946, 168, 2703185, 39,
13:18:13:2, 6947, 125, 2245265, 39,
13:18:13:2, 6948, 130, 2035211, 39,
13:18:13:3, 6949, 109, 2061915, 39,
13:18:13:3, 6950, 139, 2189513, 39,
13:18:13:3, 6951, 121, 2257841, 39,
13:18:13:3, 6952, 383, 4432566, 39,
13:18:13:3, 6953, 186, 2984298, 39,
13:18:13:3, 6954, 154, 2456490, 39,
13:18:13:3, 6955, 123, 2258502, 39,
13:18:13:3, 6956, 143, 2367472, 39,
13:18:13:3, 6957, 150, 2324883, 39,
13:18:13:3, 6958, 114, 2110501, 39,
13:18:13:4, 6959, 133, 2410283, 39,
13:18:13:4, 6960, 143, 2388484, 39,
13:18:13:4, 6961, 134, 2183216, 39,
13:18:13:4, 6962, 121, 2125680, 39,
13:18:13:4, 6963, 112, 2072881, 39,
13:18:13:4, 6964, 112, 2112247, 39,
13:18:13:4, 6965, 162, 2715536, 39,
13:18:13:4, 6966, 207, 3392960, 39,
13:18:13:4, 6967, 215, 3539797, 39,
13:18:13:5, 6968, 264, 3692985, 39,
13:18:13:5, 6969, 242, 4608117, 39,
13:18:13:5, 6970, 240, 3536259, 39,
13:18:13:5, 6971, 245, 3538122, 39,
13:18:13:5, 6972, 123, 2338616, 39,
13:18:13:5, 6973, 147, 2455056, 39,
13:18:13:5, 6974, 286, 3310923, 39,
13:18:13:5, 6975, 292, 4713213, 39,
13:18:13:5, 6976, 208, 3635969, 39,
13:18:13:5, 6977, 150, 2328568, 39,
13:18:13:6, 6978, 182, 2376133, 39,
13:18:13:6, 6979, 377, 4871288, 39,
13:18:13:6, 6980, 251, 4034722, 39,
13:18:13:6, 6981, 244, 3710643, 39,
13:18:13:6, 6982, 217, 3766262, 39,
13:18:13:6, 6983, 203, 3019107, 39,
13:18:13:6, 6984, 223, 2720344, 39,
13:18:13:6, 6985, 231, 2869044, 39,
13:18:13:6, 6986, 162, 2470992, 39,
13:18:13:6, 6987, 161, 2553893, 39,
13:18:13:6, 6988, 137, 2086177, 39,
13:18:13:7, 6989, 139, 2319498, 39,
13:18:13:7, 6990, 190, 2691893, 39,
13:18:13:7, 6991, 502, 4863714, 78,
13:18:13:7, 6992, 136, 2512351, 39,
13:18:13:7, 6993, 190, 3070680, 39,
13:18:13:7, 6994, 146, 2321098, 39,
13:18:13:7, 6995, 151, 2292342, 39,
13:18:13:7, 6996, 135, 2277026, 39,
13:18:13:7, 6997, 123, 2207000, 39,
13:18:13:8, 6998, 140, 2208313, 39,
13:18:13:8, 6999, 137, 2380162, 39,
13:18:13:8, 7000, 146, 2182248, 39,
13:18:13:8, 7001, 112, 2120444, 39,
13:18:13:8, 7002, 106, 2143362, 39,
13:18:13:8, 7003, 131, 2226480, 39,
13:18:13:8, 7004, 127, 2024071, 39,
13:18:13:8, 7005, 148, 2833746, 39,
13:18:13:8, 7006, 198, 3983786, 39,
13:18:13:8, 7007, 203, 3069148, 39,
13:18:13:9, 7008, 339, 5115107, 78,
13:18:13:9, 7009, 167, 2857028, 39,
13:18:13:9, 7010, 145, 2511015, 39,
13:18:13:9, 7011, 162, 2682298, 39,
13:18:13:9, 7012, 209, 2909662, 39,
13:18:13:9, 7013, 121, 2182113, 39,
13:18:13:9, 7014, 227, 3377414, 39,
13:18:13:9, 7015, 289, 3975192, 39,
13:18:13:9, 7016, 163, 2745040, 39,
13:18:13:9, 7017, 161, 2596853, 39,
13:18:14:0, 7018, 412, 5247543, 78,
13:18:14:0, 7019, 443, 5528431, 78,
13:18:14:0, 7020, 638, 8241945, 78,
13:18:14:0, 7021, 300, 3950164, 39,
13:18:14:0, 7022, 164, 2588768, 39,
13:18:14:0, 7023, 129, 2572975, 39,
13:18:14:0, 7024, 151, 2410025, 39,
13:18:14:0, 7025, 131, 2251935, 39,
13:18:14:0, 7026, 139, 2234734, 39,
13:18:14:0, 7027, 112, 2036288, 39,
13:18:14:1, 7028, 118, 2161369, 39,
13:18:14:1, 7029, 154, 2290340, 39,
13:18:14:1, 7030, 143, 2473204, 39,
13:18:14:1, 7031, 134, 2208662, 39,
13:18:14:1, 7032, 131, 2248535, 39,
13:18:14:1, 7033, 134, 2347374, 39,
13:18:14:1, 7034, 121, 2295856, 39,
13:18:14:1, 7035, 145, 2390985, 39,
13:18:14:1, 7036, 129, 2361621, 39,
13:18:14:1, 7037, 131, 2362882, 39,
13:18:14:1, 7038, 125, 2273514, 39,
13:18:14:2, 7039, 126, 2317586, 39,
13:18:14:2, 7040, 158, 2613557, 39,
13:18:14:2, 7041, 117, 2267589, 39,
13:18:14:2, 7042, 123, 2252981, 39,
13:18:14:2, 7043, 165, 2296503, 39,
13:18:14:2, 7044, 187, 2850647, 39,
13:18:14:2, 7045, 549, 7388394, 78,
13:18:14:2, 7046, 646, 10391674, 117,
13:18:14:2, 7047, 427, 4743843, 39,
13:18:14:2, 7048, 325, 4053605, 39,
13:18:14:3, 7049, 198, 3719421, 39,
13:18:14:3, 7050, 173, 2639565, 39,
13:18:14:3, 7051, 177, 2509848, 39,
13:18:14:3, 7052, 231, 2743050, 39,
13:18:14:3, 7053, 181, 2921711, 39,
13:18:14:3, 7054, 152, 2903921, 39,
13:18:14:3, 7055, 121, 2196465, 39,
13:18:14:3, 7056, 103, 1997086, 39,
13:18:14:3, 7057, 425, 4319581, 39,
13:18:14:4, 7058, 323, 4848730, 39,
13:18:14:4, 7059, 255, 4373679, 39,
13:18:14:4, 7060, 245, 3220208, 39,
13:18:14:4, 7061, 209, 3579142, 39,
13:18:14:4, 7062, 141, 2448559, 39,
13:18:14:4, 7063, 116, 2234772, 39,
13:18:14:4, 7064, 162, 2297777, 39,
13:18:14:4, 7065, 212, 2862039, 39,
13:18:14:4, 7066, 131, 2198526, 39,
13:18:14:4, 7067, 187, 2927437, 39,
13:18:14:4, 7068, 209, 3166031, 39,
13:18:14:5, 7069, 181, 2748774, 39,
13:18:14:5, 7070, 156, 2496507, 39,
13:18:14:5, 7071, 269, 2851682, 39,
13:18:14:5, 7072, 298, 3727390, 39,
13:18:14:5, 7073, 131, 2268010, 39,
13:18:14:5, 7074, 295, 3841839, 39,
13:18:14:5, 7075, 263, 3349805, 39,
13:18:14:5, 7076, 203, 3047489, 39,
13:18:14:5, 7077, 118, 2203612, 39,
13:18:14:6, 7078, 129, 2036074, 39,
13:18:14:6, 7079, 125, 2108589, 39,
13:18:14:6, 7080, 122, 1950929, 39,
13:18:14:6, 7081, 120, 2065459, 39,
13:18:14:6, 7082, 190, 3122165, 39,
13:18:14:6, 7083, 197, 3351363, 39,
13:18:14:6, 7084, 115, 2401188, 39,
13:18:14:6, 7085, 208, 3073330, 39,
13:18:14:6, 7086, 234, 3240452, 39,
13:18:14:6, 7087, 335, 3200557, 39,
13:18:14:6, 7088, 219, 3528837, 39,
13:18:14:7, 7089, 133, 2473249, 39,
13:18:14:7, 7090, 131, 2255771, 39,
13:18:14:7, 7091, 184, 3074927, 39,
13:18:14:7, 7092, 209, 3760702, 39,
13:18:14:7, 7093, 183, 3419306, 39,
13:18:14:7, 7094, 125, 2346017, 39,
13:18:14:7, 7095, 117, 2157811, 39,
13:18:14:7, 7096, 168, 2375218, 39,
13:18:14:7, 7097, 306, 3999377, 39,
13:18:14:8, 7098, 272, 4139225, 39,
13:18:14:8, 7099, 164, 3086179, 39,
13:18:14:8, 7100, 162, 3053174, 39,
13:18:14:8, 7101, 159, 2676700, 39,
13:18:14:8, 7102, 111, 2272928, 39,
13:18:14:8, 7103, 117, 2271530, 39,
13:18:14:8, 7104, 133, 2126128, 39,
13:18:14:8, 7105, 129, 2391967, 39,
13:18:14:8, 7106, 118, 2256417, 39,
13:18:14:8, 7107, 142, 2367070, 39,
13:18:14:9, 7108, 146, 2221317, 39,
13:18:14:9, 7109, 123, 2100575, 39,
13:18:14:9, 7110, 128, 2443601, 39,
13:18:14:9, 7111, 529, 4438538, 78,
13:18:14:9, 7112, 467, 6025663, 78,
13:18:14:9, 7113, 167, 2666138, 39,
13:18:14:9, 7114, 139, 2489261, 39,
13:18:14:9, 7115, 128, 2312977, 39,
13:18:14:9, 7116, 122, 2120826, 39,
13:18:14:9, 7117, 120, 2168860, 39,
13:18:14:9, 7118, 114, 2009886, 39,
13:18:15:0, 7119, 117, 2060680, 39,
13:18:15:0, 7120, 115, 2083876, 39,
13:18:15:0, 7121, 126, 2333977, 39,
13:18:15:0, 7122, 123, 2402462, 39,
13:18:15:0, 7123, 174, 2585388, 39,
13:18:15:0, 7124, 257, 4471764, 39,
13:18:15:0, 7125, 298, 5542640, 78,
13:18:15:0, 7126, 213, 3160652, 39,
13:18:15:0, 7127, 143, 2407190, 39,
13:18:15:0, 7128, 128, 2222148, 39,
13:18:15:1, 7129, 176, 2665405, 39,
13:18:15:1, 7130, 157, 2303377, 39,
13:18:15:1, 7131, 298, 4077178, 39,
13:18:15:1, 7132, 328, 3202509, 39,
13:18:15:1, 7133, 149, 2661110, 39,
13:18:15:1, 7134, 154, 2441958, 39,
13:18:15:1, 7135, 119, 2117522, 39,
13:18:15:1, 7136, 229, 3420906, 39,
13:18:15:1, 7137, 334, 4501784, 39,
13:18:15:2, 7138, 276, 4345384, 39,
13:18:15:2, 7139, 240, 3806792, 39,
13:18:15:2, 7140, 157, 2758138, 39,
13:18:15:2, 7141, 191, 2634563, 39,
13:18:15:2, 7142, 126, 2361988, 39,
13:18:15:2, 7143, 157, 2620517, 39,
13:18:15:2, 7144, 128, 2198382, 39,
13:18:15:2, 7145, 153, 2257608, 39,
13:18:15:2, 7146, 117, 2169612, 39,
13:18:15:2, 7147, 173, 2593318, 39,
13:18:15:3, 7148, 125, 2277073, 39,
13:18:15:3, 7149, 114, 2268462, 39,
13:18:15:3, 7150, 151, 2255350, 39,
13:18:15:3, 7151, 150, 2377087, 39,
13:18:15:3, 7152, 133, 2251400, 39,
13:18:15:3, 7153, 132, 2285062, 39,
13:18:15:3, 7154, 120, 2190489, 39,
13:18:15:3, 7155, 106, 2021683, 39,
13:18:15:3, 7156, 146, 2051251, 39,
13:18:15:3, 7157, 134, 2049968, 39,
13:18:15:3, 7158, 121, 2181605, 39,
13:18:15:4, 7159, 142, 2335152, 39,
13:18:15:4, 7160, 161, 2800616, 39,
13:18:15:4, 7161, 135, 2535813, 39,
13:18:15:4, 7162, 121, 2156780, 39,
13:18:15:4, 7163, 324, 3242590, 39,
13:18:15:4, 7164, 315, 5608426, 78,
13:18:15:4, 7165, 167, 3148539, 39,
13:18:15:4, 7166, 169, 2750445, 39,
13:18:15:4, 7167, 193, 3072286, 39,
13:18:15:5, 7168, 127, 2301132, 39,
13:18:15:5, 7169, 131, 2338556, 39,
13:18:15:5, 7170, 174, 2809809, 39,
13:18:15:5, 7171, 141, 2253599, 39,
13:18:15:5, 7172, 139, 2039689, 39,
13:18:15:5, 7173, 125, 2119806, 39,
13:18:15:5, 7174, 120, 2143086, 39,
13:18:15:5, 7175, 994, 9314761, 117,
13:18:15:5, 7176, 321, 3905606, 39,
13:18:15:5, 7177, 137, 2446451, 39,
13:18:15:5, 7178, 119, 2162805, 39,
13:18:15:6, 7179, 128, 2378073, 39,
13:18:15:6, 7180, 128, 2224049, 39,
13:18:15:6, 7181, 113, 2272900, 39,
13:18:15:6, 7182, 369, 4009248, 39,
13:18:15:6, 7183, 553, 6927064, 78,
13:18:15:6, 7184, 676, 10575376, 117,
13:18:15:6, 7185, 739, 7706617, 78,
13:18:15:6, 7186, 2510, 22269835, 273,
13:18:15:6, 7187, 642, 5768013, 78,
13:18:15:6, 7188, 208, 2794271, 39,
13:18:15:7, 7189, 126, 2205063, 39,
13:18:15:7, 7190, 156, 2175033, 39,
13:18:15:7, 7191, 140, 2292886, 39,
13:18:15:7, 7192, 126, 2223648, 39,
13:18:15:7, 7193, 145, 2212499, 39,
13:18:15:7, 7194, 118, 2183147, 39,
13:18:15:7, 7195, 117, 2158279, 39,
13:18:15:7, 7196, 137, 2211568, 39,
13:18:15:7, 7197, 143, 2400459, 39,
13:18:15:8, 7198, 129, 2371796, 39,
13:18:15:8, 7199, 117, 2186182, 39,
13:18:15:8, 7200, 112, 1886185, 39,
13:18:15:8, 7201, 117, 2005033, 39,
13:18:15:8, 7202, 108, 2005991, 39,
13:18:15:8, 7203, 168, 2175191, 39,
13:18:15:8, 7204, 176, 2496367, 39,
13:18:15:8, 7205, 188, 2353950, 39,
13:18:15:8, 7206, 159, 2518278, 39,
13:18:15:8, 7207, 119, 2091205, 39,
13:18:15:9, 7208, 100, 1927039, 39,
13:18:15:9, 7209, 217, 2410695, 39,
13:18:15:9, 7210, 134, 2077160, 39,
13:18:15:9, 7211, 129, 2209842, 39,
13:18:15:9, 7212, 142, 1974200, 39,
13:18:15:9, 7213, 148, 2191026, 39,
13:18:15:9, 7214, 159, 2313550, 39,
13:18:15:9, 7215, 108, 1977916, 39,
13:18:15:9, 7216, 135, 2195374, 39,
13:18:15:9, 7217, 128, 2305134, 39,
13:18:15:9, 7218, 116, 1910385, 39,
13:18:16:0, 7219, 148, 2095528, 39,
13:18:16:0, 7220, 109, 1935623, 39,
13:18:16:0, 7221, 129, 1992817, 39,
13:18:16:0, 7222, 174, 2418314, 39,
13:18:16:0, 7223, 128, 2349041, 39,
13:18:16:0, 7224, 114, 2017690, 39,
13:18:16:0, 7225, 115, 2036528, 39,
13:18:16:0, 7226, 244, 3139062, 39,
13:18:16:0, 7227, 176, 2797036, 39,
13:18:16:0, 7228, 389, 4997041, 39,
13:18:16:1, 7229, 1329, 7017800, 117,
13:18:16:1, 7230, 1347, 17672796, 195,
13:18:16:1, 7231, 4651, 37905083, 586,
13:18:16:1, 7232, 4910, 30555494, 547,
13:18:16:1, 7233, 4874, 47531993, 664,
13:18:16:1, 7234, 327, 3700165, 39,
13:18:16:1, 7235, 1080, 6716882, 117,
13:18:16:1, 7236, 844, 9973893, 117,
13:18:16:1, 7237, 3282, 22429960, 352,
13:18:16:1, 7238, 1395, 11370538, 156,
13:18:16:2, 7239, 242, 3149471, 39,
13:18:16:2, 7240, 122, 2286583, 39,
13:18:16:2, 7241, 109, 2142392, 39,
13:18:16:2, 7242, 159, 2513418, 39,
13:18:16:2, 7243, 232, 2589365, 39,
13:18:16:2, 7244, 214, 3196184, 39,
13:18:16:2, 7245, 156, 2723911, 39,
13:18:16:2, 7246, 125, 2115532, 39,
13:18:16:2, 7247, 226, 3176871, 39,
13:18:16:3, 7248, 154, 2450961, 39,
13:18:16:3, 7249, 131, 2191534, 39,
13:18:16:3, 7250, 118, 2040822, 39,
13:18:16:3, 7251, 112, 2076231, 39,
13:18:16:3, 7252, 128, 2072997, 39,
13:18:16:3, 7253, 102, 1976767, 39,
13:18:16:3, 7254, 106, 1956153, 39,
13:18:16:3, 7255, 115, 1959748, 39,
13:18:16:3, 7256, 131, 2138812, 39,
13:18:16:3, 7257, 138, 2364919, 39,
13:18:16:4, 7258, 130, 2471104, 39,
13:18:16:4, 7259, 200, 2887007, 39,
13:18:16:4, 7260, 132, 2240465, 39,
13:18:16:4, 7261, 167, 2611572, 39,
13:18:16:4, 7262, 169, 2921217, 39,
13:18:16:4, 7263, 143, 2238267, 39,
13:18:16:4, 7264, 107, 2050863, 39,
13:18:16:4, 7265, 120, 2024686, 39,
13:18:16:4, 7266, 106, 2055510, 39,
13:18:16:4, 7267, 125, 2189352, 39,
13:18:16:4, 7268, 107, 1969107, 39,
13:18:16:5, 7269, 112, 2056473, 39,
13:18:16:5, 7270, 124, 2240650, 39,
13:18:16:5, 7271, 125, 2127676, 39,
13:18:16:5, 7272, 111, 1990125, 39,
13:18:16:5, 7273, 118, 1880552, 39,
13:18:16:5, 7274, 120, 2005672, 39,
13:18:16:5, 7275, 103, 1923879, 39,
13:18:16:5, 7276, 538, 3703755, 39,
13:18:16:5, 7277, 1097, 16147848, 195,
13:18:16:6, 7278, 267, 3120282, 39,
13:18:16:6, 7279, 248, 3269354, 39,
13:18:16:6, 7280, 128, 2265972, 39,
13:18:16:6, 7281, 101, 1977192, 39,
13:18:16:6, 7282, 218, 2802247, 39,
13:18:16:6, 7283, 131, 2109642, 39,
13:18:16:6, 7284, 118, 1912645, 39,
13:18:16:6, 7285, 134, 2111569, 39,
13:18:16:6, 7286, 107, 2074021, 39,
13:18:16:6, 7287, 122, 2067036, 39,
13:18:16:7, 7288, 125, 2015429, 39,
13:18:16:7, 7289, 226, 3216658, 39,
13:18:16:7, 7290, 155, 2363805, 39,
13:18:16:7, 7291, 135, 2154735, 39,
13:18:16:7, 7292, 107, 2140023, 39,
13:18:16:7, 7293, 112, 1857767, 39,
13:18:16:7, 7294, 143, 1989722, 39,
13:18:16:7, 7295, 114, 1945495, 39,
13:18:16:7, 7296, 153, 2501881, 39,
13:18:16:7, 7297, 181, 2497303, 39,
13:18:16:7, 7298, 186, 2381403, 39,
13:18:16:8, 7299, 145, 2060811, 39,
13:18:16:8, 7300, 123, 2042436, 39,
13:18:16:8, 7301, 109, 2020783, 39,
13:18:16:8, 7302, 105, 1893188, 39,
13:18:16:8, 7303, 109, 1931511, 39,
13:18:16:8, 7304, 134, 2297059, 39,
13:18:16:8, 7305, 146, 2305506, 39,
13:18:16:8, 7306, 142, 2354489, 39,
13:18:16:8, 7307, 350, 3372923, 39,
13:18:16:8, 7308, 233, 3081226, 39,
13:18:16:9, 7309, 167, 2438607, 39,
13:18:16:9, 7310, 114, 2027848, 39,
13:18:16:9, 7311, 129, 2080240, 39,
13:18:16:9, 7312, 122, 2094148, 39,
13:18:16:9, 7313, 112, 1949748, 39,
13:18:16:9, 7314, 117, 2026404, 39,
13:18:16:9, 7315, 1182, 3109433, 78,
13:18:16:9, 7316, 942, 14018431, 156,
13:18:16:9, 7317, 724, 8690835, 117,
13:18:17:0, 7318, 190, 2482252, 39,
13:18:17:0, 7319, 122, 2224099, 39,
13:18:17:0, 7320, 130, 2277168, 39,
13:18:17:0, 7321, 129, 2253309, 39,
13:18:17:0, 7322, 184, 2428257, 39,
13:18:17:0, 7323, 309, 3353218, 39,
13:18:17:0, 7324, 139, 2586488, 39,
13:18:17:0, 7325, 152, 2395556, 39,
13:18:17:0, 7326, 142, 2426954, 39,
13:18:17:0, 7327, 135, 2388214, 39,
13:18:17:0, 7328, 137, 2262981, 39,
13:18:17:1, 7329, 615, 6864573, 78,
13:18:17:1, 7330, 1449, 12439723, 156,
13:18:17:1, 7331, 192, 2991908, 39,
13:18:17:1, 7332, 151, 2584519, 39,
13:18:17:1, 7333, 162, 2450812, 39,
13:18:17:1, 7334, 153, 2276836, 39,
13:18:17:1, 7335, 161, 2710438, 39,
13:18:17:1, 7336, 164, 2807880, 39,
13:18:17:1, 7337, 154, 2961067, 39,
13:18:17:2, 7338, 162, 2639390, 39,
13:18:17:2, 7339, 126, 2282789, 39,
13:18:17:2, 7340, 140, 2534193, 39,
13:18:17:2, 7341, 120, 2231185, 39,
13:18:17:2, 7342, 145, 2462917, 39,
13:18:17:2, 7343, 122, 2225001, 39,
13:18:17:2, 7344, 125, 2308494, 39,
13:18:17:2, 7345, 130, 2304282, 39,
13:18:17:2, 7346, 135, 2406257, 39,
13:18:17:2, 7347, 178, 2541365, 39,
13:18:17:2, 7348, 153, 2921286, 39,
13:18:17:3, 7349, 214, 3037796, 39,
13:18:17:3, 7350, 140, 2365549, 39,
13:18:17:3, 7351, 131, 2358093, 39,
13:18:17:3, 7352, 123, 2274150, 39,
13:18:17:3, 7353, 131, 2155657, 39,
13:18:17:3, 7354, 133, 2124101, 39,
13:18:17:3, 7355, 126, 2084666, 39,
13:18:17:3, 7356, 128, 2244149, 39,
13:18:17:3, 7357, 195, 2711670, 39,
13:18:17:4, 7358, 117, 2328465, 39,
13:18:17:4, 7359, 121, 2281832, 39,
13:18:17:4, 7360, 130, 2280021, 39,
13:18:17:4, 7361, 151, 2491120, 39,
13:18:17:4, 7362, 139, 2238589, 39,
13:18:17:4, 7363, 178, 2447995, 39,
13:18:17:4, 7364, 129, 2356538, 39,
13:18:17:4, 7365, 197, 2954095, 39,
13:18:17:4, 7366, 171, 2531475, 39,
13:18:17:4, 7367, 133, 2509305, 39,
13:18:17:5, 7368, 178, 2443680, 39,
13:18:17:5, 7369, 109, 2163694, 39,
13:18:17:5, 7370, 172, 2472125, 39,
13:18:17:5, 7371, 135, 2453570, 39,
13:18:17:5, 7372, 197, 2366378, 39,
13:18:17:5, 7373, 133, 2265376, 39,
13:18:17:5, 7374, 148, 2443485, 39,
13:18:17:5, 7375, 116, 2196623, 39,
13:18:17:5, 7376, 113, 1982855, 39,
13:18:17:5, 7377, 129, 2209259, 39,
13:18:17:5, 7378, 112, 2078658, 39,
13:18:17:6, 7379, 164, 2447039, 39,
13:18:17:6, 7380, 120, 2123175, 39,
13:18:17:6, 7381, 4846, 41277493, 703,
13:18:17:6, 7382, 4933, 93651613, 1289,
13:18:17:6, 7383, 4703, 49867942, 586,
13:18:17:6, 7384, 4886, 67091989, 938,
13:18:17:6, 7385, 4698, 51323641, 625,
13:18:17:6, 7386, 4699, 73835509, 859,
13:18:17:6, 7387, 1122, 8293156, 117,
13:18:17:7, 7388, 1896, 25264353, 312,
13:18:17:7, 7389, 850, 12716463, 156,
13:18:17:7, 7390, 348, 5069071, 39,
13:18:17:7, 7391, 355, 5758146, 78,
13:18:17:7, 7392, 4933, 95226498, 1250,
13:18:17:7, 7393, 4940, 157870952, 1797,
13:18:17:7, 7394, 4923, 176919973, 1914,
13:18:17:7, 7395, 2885, 28063062, 352,
13:18:17:7, 7396, 1899, 19999479, 234,
13:18:17:7, 7397, 448, 7280214, 78,
13:18:17:7, 7398, 280, 3599582, 39,
13:18:17:8, 7399, 266, 2674690, 39,
13:18:17:8, 7400, 1074, 12095127, 156,
13:18:17:8, 7401, 445, 5435757, 78,
13:18:17:8, 7402, 477, 4537579, 39,
13:18:17:8, 7403, 373, 4155044, 39,
13:18:17:8, 7404, 128, 2301616, 39,
13:18:17:8, 7405, 115, 2074353, 39,
13:18:17:8, 7406, 110, 1979282, 39,
13:18:17:8, 7407, 211, 2574081, 39,
13:18:17:8, 7408, 161, 2338753, 39,
13:18:17:9, 7409, 244, 3180805, 39,
13:18:17:9, 7410, 107, 1965311, 39,
13:18:17:9, 7411, 154, 2313367, 39,
13:18:17:9, 7412, 139, 2421219, 39,
13:18:17:9, 7413, 162, 2404090, 39,
13:18:17:9, 7414, 175, 2712233, 39,
13:18:17:9, 7415, 250, 3406134, 39,
13:18:17:9, 7416, 181, 2381816, 39,
13:18:17:9, 7417, 123, 1967347, 39,
13:18:18:0, 7418, 230, 2858504, 39,
13:18:18:0, 7419, 103, 2017701, 39,
13:18:18:0, 7420, 116, 2213555, 39,
13:18:18:0, 7421, 157, 2677076, 39,
13:18:18:0, 7422, 198, 2460536, 39,
13:18:18:0, 7423, 131, 2045229, 39,
13:18:18:0, 7424, 131, 1976321, 39,
13:18:18:0, 7425, 139, 1967693, 39,
13:18:18:0, 7426, 100, 1899341, 39,
13:18:18:0, 7427, 196, 2772961, 39,
13:18:18:1, 7428, 134, 2232351, 39,
13:18:18:1, 7429, 114, 1890513, 39,
13:18:18:1, 7430, 120, 1989312, 39,
13:18:18:1, 7431, 138, 2134976, 39,
13:18:18:1, 7432, 110, 1945059, 39,
13:18:18:1, 7433, 114, 1927765, 39,
13:18:18:1, 7434, 129, 2037881, 39,
13:18:18:1, 7435, 126, 2066553, 39,
13:18:18:1, 7436, 119, 1976714, 39,
13:18:18:1, 7437, 117, 1993404, 39,
13:18:18:1, 7438, 137, 2137083, 39,
