21/06/11/ 13:10:26
Gain= 20dB   HPF=30kHz
Mode=10msecモード
　　
Time,Number,Amplitude(mV),Energy,RMS(mV)
13:11:12:9, 4651, 221, 4193808, 39,
13:11:12:9, 4652, 215, 4080285, 39,
13:11:12:9, 4653, 247, 4444836, 39,
13:11:12:9, 4654, 259, 4372079, 39,
13:11:13:0, 4655, 248, 4114379, 39,
13:11:13:0, 4656, 267, 4210978, 39,
13:11:13:0, 4657, 302, 4345120, 39,
13:11:13:0, 4658, 244, 4234941, 39,
13:11:13:0, 4659, 286, 4503334, 39,
13:11:13:0, 4660, 261, 4143794, 39,
13:11:13:0, 4661, 264, 4827130, 39,
13:11:13:0, 4662, 291, 4548815, 39,
13:11:13:0, 4663, 229, 4145124, 39,
13:11:13:1, 4664, 269, 4552184, 39,
13:11:13:1, 4665, 232, 4405541, 39,
13:11:13:1, 4666, 284, 4355798, 39,
13:11:13:1, 4667, 258, 4486842, 39,
13:11:13:1, 4668, 403, 5456665, 78,
13:11:13:1, 4669, 453, 4808834, 39,
13:11:13:1, 4670, 388, 5461018, 78,
13:11:13:1, 4671, 305, 5368143, 39,
13:11:13:1, 4672, 239, 4701507, 39,
13:11:13:1, 4673, 273, 4415314, 39,
13:11:13:1, 4674, 238, 4374790, 39,
13:11:13:2, 4675, 242, 4408613, 39,
13:11:13:2, 4676, 321, 5069049, 39,
13:11:13:2, 4677, 253, 4477303, 39,
13:11:13:2, 4678, 251, 4617817, 39,
13:11:13:2, 4679, 251, 4851524, 39,
13:11:13:2, 4680, 218, 4305767, 39,
13:11:13:2, 4681, 245, 4664876, 39,
13:11:13:2, 4682, 236, 4627440, 39,
13:11:13:2, 4683, 244, 4249808, 39,
13:11:13:3, 4684, 259, 4208240, 39,
13:11:13:3, 4685, 235, 4386733, 39,
13:11:13:3, 4686, 273, 4072613, 39,
13:11:13:3, 4687, 227, 4399563, 39,
13:11:13:3, 4688, 214, 4026776, 39,
13:11:13:3, 4689, 323, 5315858, 39,
13:11:13:3, 4690, 316, 4769257, 39,
13:11:13:3, 4691, 248, 4784939, 39,
13:11:13:3, 4692, 294, 4931503, 39,
13:11:13:3, 4693, 227, 4338782, 39,
13:11:13:3, 4694, 232, 4365764, 39,
13:11:13:4, 4695, 265, 4214252, 39,
13:11:13:4, 4696, 288, 4603163, 39,
13:11:13:4, 4697, 267, 4534325, 39,
13:11:13:4, 4698, 266, 4477164, 39,
13:11:13:4, 4699, 235, 4496540, 39,
13:11:13:4, 4700, 237, 4290322, 39,
13:11:13:4, 4701, 261, 4414691, 39,
13:11:13:4, 4702, 242, 4679938, 39,
13:11:13:4, 4703, 282, 4647162, 39,
13:11:13:4, 4704, 292, 4524210, 39,
13:11:13:5, 4705, 276, 4289578, 39,
13:11:13:5, 4706, 240, 4493966, 39,
13:11:13:5, 4707, 241, 4379947, 39,
13:11:13:5, 4708, 259, 4195771, 39,
13:11:13:5, 4709, 255, 4872082, 39,
13:11:13:5, 4710, 239, 4257792, 39,
13:11:13:5, 4711, 300, 4650692, 39,
13:11:13:5, 4712, 213, 4340240, 39,
13:11:13:5, 4713, 229, 4054385, 39,
13:11:13:5, 4714, 240, 4195714, 39,
13:11:13:6, 4715, 236, 4167020, 39,
13:11:13:6, 4716, 259, 4741950, 39,
13:11:13:6, 4717, 319, 5270765, 39,
13:11:13:6, 4718, 319, 4570457, 39,
13:11:13:6, 4719, 223, 4339777, 39,
13:11:13:6, 4720, 258, 4334905, 39,
13:11:13:6, 4721, 292, 4372772, 39,
13:11:13:6, 4722, 262, 4547511, 39,
13:11:13:6, 4723, 261, 4848199, 39,
13:11:13:6, 4724, 261, 4413857, 39,
13:11:13:7, 4725, 266, 4521126, 39,
13:11:13:7, 4726, 371, 4779750, 39,
13:11:13:7, 4727, 249, 4443261, 39,
13:11:13:7, 4728, 275, 4509435, 39,
13:11:13:7, 4729, 283, 4425620, 39,
13:11:13:7, 4730, 245, 4428957, 39,
13:11:13:7, 4731, 259, 4508836, 39,
13:11:13:7, 4732, 253, 4396118, 39,
13:11:13:7, 4733, 239, 4068939, 39,
13:11:13:8, 4734, 269, 4509899, 39,
13:11:13:8, 4735, 252, 4462163, 39,
13:11:13:8, 4736, 280, 4710439, 39,
13:11:13:8, 4737, 252, 4135138, 39,
13:11:13:8, 4738, 276, 4479091, 39,
13:11:13:8, 4739, 247, 4329862, 39,
13:11:13:8, 4740, 258, 4777776, 39,
13:11:13:8, 4741, 253, 4361576, 39,
13:11:13:8, 4742, 222, 4268925, 39,
13:11:13:8, 4743, 288, 4317452, 39,
13:11:13:8, 4744, 239, 4287718, 39,
13:11:13:9, 4745, 346, 4868361, 39,
13:11:13:9, 4746, 264, 4779585, 39,
13:11:13:9, 4747, 265, 4589589, 39,
13:11:13:9, 4748, 256, 4112872, 39,
13:11:13:9, 4749, 259, 4210154, 39,
13:11:13:9, 4750, 226, 4260680, 39,
13:11:13:9, 4751, 267, 4260824, 39,
13:11:13:9, 4752, 307, 4711270, 39,
13:11:13:9, 4753, 240, 4515759, 39,
13:11:14:0, 4754, 264, 4674218, 39,
13:11:14:0, 4755, 269, 4382653, 39,
13:11:14:0, 4756, 261, 4552258, 39,
13:11:14:0, 4757, 482, 6364423, 78,
13:11:14:0, 4758, 282, 4517618, 39,
13:11:14:0, 4759, 294, 4526763, 39,
13:11:14:0, 4760, 315, 4615768, 39,
13:11:14:0, 4761, 242, 4333598, 39,
13:11:14:0, 4762, 266, 4429109, 39,
13:11:14:0, 4763, 231, 4386202, 39,
13:11:14:0, 4764, 237, 4427835, 39,
13:11:14:1, 4765, 270, 4392918, 39,
13:11:14:1, 4766, 261, 4577772, 39,
13:11:14:1, 4767, 249, 4418728, 39,
13:11:14:1, 4768, 239, 4342904, 39,
13:11:14:1, 4769, 307, 4225770, 39,
13:11:14:1, 4770, 223, 4237544, 39,
13:11:14:1, 4771, 266, 4541827, 39,
13:11:14:1, 4772, 244, 4481743, 39,
13:11:14:1, 4773, 251, 4883787, 39,
13:11:14:1, 4774, 294, 5077213, 39,
13:11:14:2, 4775, 313, 5129543, 39,
13:11:14:2, 4776, 243, 4389474, 39,
13:11:14:2, 4777, 273, 4737533, 39,
13:11:14:2, 4778, 266, 4431682, 39,
13:11:14:2, 4779, 230, 4590282, 39,
13:11:14:2, 4780, 220, 4258684, 39,
13:11:14:2, 4781, 262, 4621452, 39,
13:11:14:2, 4782, 331, 5430138, 78,
13:11:14:2, 4783, 293, 4417409, 39,
13:11:14:2, 4784, 258, 4585158, 39,
13:11:14:3, 4785, 264, 4588425, 39,
13:11:14:3, 4786, 306, 5037781, 39,
13:11:14:3, 4787, 325, 4559135, 39,
13:11:14:3, 4788, 252, 4626738, 39,
13:11:14:3, 4789, 275, 4439228, 39,
13:11:14:3, 4790, 249, 4471576, 39,
13:11:14:3, 4791, 258, 4494236, 39,
13:11:14:3, 4792, 260, 4554579, 39,
13:11:14:3, 4793, 300, 4363286, 39,
13:11:14:3, 4794, 246, 4331631, 39,
13:11:14:4, 4795, 232, 4316505, 39,
13:11:14:4, 4796, 227, 4228174, 39,
13:11:14:4, 4797, 228, 4239607, 39,
13:11:14:4, 4798, 249, 4282196, 39,
13:11:14:4, 4799, 255, 4154941, 39,
13:11:14:4, 4800, 227, 3941730, 39,
13:11:14:4, 4801, 243, 4458781, 39,
13:11:14:4, 4802, 331, 5151655, 39,
13:11:14:4, 4803, 244, 4462278, 39,
13:11:14:5, 4804, 254, 4447232, 39,
13:11:14:5, 4805, 251, 4246400, 39,
13:11:14:5, 4806, 233, 4466533, 39,
13:11:14:5, 4807, 295, 4855137, 39,
13:11:14:5, 4808, 221, 4372583, 39,
13:11:14:5, 4809, 302, 4570929, 39,
13:11:14:5, 4810, 250, 4444834, 39,
13:11:14:5, 4811, 254, 4498958, 39,
13:11:14:5, 4812, 278, 4751095, 39,
13:11:14:5, 4813, 289, 4444084, 39,
13:11:14:5, 4814, 296, 4832273, 39,
13:11:14:6, 4815, 278, 4791751, 39,
13:11:14:6, 4816, 256, 4258194, 39,
13:11:14:6, 4817, 388, 5345011, 39,
13:11:14:6, 4818, 222, 4266626, 39,
13:11:14:6, 4819, 236, 4582754, 39,
13:11:14:6, 4820, 335, 4837903, 39,
13:11:14:6, 4821, 231, 4222037, 39,
13:11:14:6, 4822, 284, 4457232, 39,
13:11:14:6, 4823, 234, 4391390, 39,
13:11:14:6, 4824, 306, 4038029, 39,
13:11:14:7, 4825, 234, 4260488, 39,
13:11:14:7, 4826, 360, 5117702, 39,
13:11:14:7, 4827, 237, 4366629, 39,
13:11:14:7, 4828, 350, 4902933, 39,
13:11:14:7, 4829, 289, 4813755, 39,
13:11:14:7, 4830, 243, 4679957, 39,
13:11:14:7, 4831, 287, 4884920, 39,
13:11:14:7, 4832, 266, 4627308, 39,
13:11:14:7, 4833, 257, 4370071, 39,
13:11:14:8, 4834, 274, 4201929, 39,
13:11:14:8, 4835, 309, 4566375, 39,
13:11:14:8, 4836, 265, 4498633, 39,
13:11:14:8, 4837, 259, 4301681, 39,
13:11:14:8, 4838, 228, 4198951, 39,
13:11:14:8, 4839, 271, 4408807, 39,
13:11:14:8, 4840, 287, 4779062, 39,
13:11:14:8, 4841, 269, 4352240, 39,
13:11:14:8, 4842, 341, 5051961, 39,
13:11:14:8, 4843, 289, 4762164, 39,
13:11:14:8, 4844, 255, 4473229, 39,
13:11:14:9, 4845, 308, 4808704, 39,
13:11:14:9, 4846, 286, 4655002, 39,
13:11:14:9, 4847, 231, 4569017, 39,
13:11:14:9, 4848, 233, 4379525, 39,
13:11:14:9, 4849, 246, 4371289, 39,
13:11:14:9, 4850, 211, 4361026, 39,
13:11:14:9, 4851, 281, 4590729, 39,
13:11:14:9, 4852, 224, 4325326, 39,
13:11:14:9, 4853, 322, 4099778, 39,
13:11:15:0, 4854, 273, 4436768, 39,
13:11:15:0, 4855, 255, 4251939, 39,
13:11:15:0, 4856, 237, 4354877, 39,
13:11:15:0, 4857, 229, 4312454, 39,
13:11:15:0, 4858, 236, 4370814, 39,
13:11:15:0, 4859, 228, 4373187, 39,
13:11:15:0, 4860, 203, 4250037, 39,
13:11:15:0, 4861, 242, 4500817, 39,
13:11:15:0, 4862, 242, 4432919, 39,
13:11:15:0, 4863, 255, 4576773, 39,
13:11:15:1, 4864, 225, 4411412, 39,
13:11:15:1, 4865, 265, 4699337, 39,
13:11:15:1, 4866, 245, 4227349, 39,
13:11:15:1, 4867, 259, 4532403, 39,
13:11:15:1, 4868, 245, 4394977, 39,
13:11:15:1, 4869, 224, 4320833, 39,
13:11:15:1, 4870, 302, 4466570, 39,
13:11:15:1, 4871, 283, 4887474, 39,
13:11:15:1, 4872, 253, 4572921, 39,
13:11:15:1, 4873, 238, 4523577, 39,
13:11:15:2, 4874, 242, 4342129, 39,
13:11:15:2, 4875, 281, 4509117, 39,
13:11:15:2, 4876, 261, 4192086, 39,
13:11:15:2, 4877, 251, 4174586, 39,
13:11:15:2, 4878, 282, 4673042, 39,
13:11:15:2, 4879, 231, 4565987, 39,
13:11:15:2, 4880, 231, 4350103, 39,
13:11:15:2, 4881, 214, 4015607, 39,
13:11:15:2, 4882, 255, 4258974, 39,
13:11:15:2, 4883, 218, 4117431, 39,
13:11:15:3, 4884, 236, 4185730, 39,
13:11:15:3, 4885, 306, 4444206, 39,
13:11:15:3, 4886, 299, 4449530, 39,
13:11:15:3, 4887, 233, 4593021, 39,
13:11:15:3, 4888, 252, 4386805, 39,
13:11:15:3, 4889, 803, 10406215, 117,
13:11:15:3, 4890, 290, 5061449, 39,
13:11:15:3, 4891, 283, 4713341, 39,
13:11:15:3, 4892, 211, 3973051, 39,
13:11:15:3, 4893, 299, 4853944, 39,
13:11:15:4, 4894, 256, 4319254, 39,
13:11:15:4, 4895, 264, 4393825, 39,
13:11:15:4, 4896, 281, 4406273, 39,
13:11:15:4, 4897, 380, 4822859, 39,
13:11:15:4, 4898, 311, 4630970, 39,
13:11:15:4, 4899, 277, 4514241, 39,
13:11:15:4, 4900, 214, 4284513, 39,
13:11:15:4, 4901, 228, 4640716, 39,
13:11:15:4, 4902, 253, 4459343, 39,
13:11:15:4, 4903, 273, 4424588, 39,
13:11:15:4, 4904, 242, 4329706, 39,
13:11:15:5, 4905, 229, 4250030, 39,
13:11:15:5, 4906, 247, 4263224, 39,
13:11:15:5, 4907, 266, 4260149, 39,
13:11:15:5, 4908, 309, 4643439, 39,
13:11:15:5, 4909, 244, 4353870, 39,
13:11:15:5, 4910, 261, 4294153, 39,
13:11:15:5, 4911, 228, 4074543, 39,
13:11:15:5, 4912, 273, 4154173, 39,
13:11:15:5, 4913, 256, 4300064, 39,
13:11:15:6, 4914, 275, 4457819, 39,
13:11:15:6, 4915, 258, 4398715, 39,
13:11:15:6, 4916, 244, 4210973, 39,
13:11:15:6, 4917, 280, 4564296, 39,
13:11:15:6, 4918, 394, 4919426, 39,
13:11:15:6, 4919, 429, 6198266, 78,
13:11:15:6, 4920, 269, 4612922, 39,
13:11:15:6, 4921, 359, 4713383, 39,
13:11:15:6, 4922, 259, 4567923, 39,
13:11:15:6, 4923, 323, 4488899, 39,
13:11:15:6, 4924, 253, 4329162, 39,
13:11:15:7, 4925, 242, 4606002, 39,
13:11:15:7, 4926, 240, 4345025, 39,
13:11:15:7, 4927, 229, 4556342, 39,
13:11:15:7, 4928, 299, 4331203, 39,
13:11:15:7, 4929, 255, 4409643, 39,
13:11:15:7, 4930, 273, 4329269, 39,
13:11:15:7, 4931, 310, 4501769, 39,
13:11:15:7, 4932, 319, 4537340, 39,
13:11:15:7, 4933, 251, 4488468, 39,
13:11:15:8, 4934, 233, 3898357, 39,
13:11:15:8, 4935, 240, 4392933, 39,
13:11:15:8, 4936, 273, 4522882, 39,
13:11:15:8, 4937, 237, 4300583, 39,
13:11:15:8, 4938, 333, 5378357, 78,
13:11:15:8, 4939, 240, 4476037, 39,
13:11:15:8, 4940, 281, 4943837, 39,
13:11:15:8, 4941, 244, 4605686, 39,
13:11:15:8, 4942, 273, 4469141, 39,
13:11:15:8, 4943, 228, 4298135, 39,
13:11:15:9, 4944, 324, 4412693, 39,
13:11:15:9, 4945, 270, 4062407, 39,
13:11:15:9, 4946, 267, 4235436, 39,
13:11:15:9, 4947, 264, 4459542, 39,
13:11:15:9, 4948, 295, 4430151, 39,
13:11:15:9, 4949, 291, 4672110, 39,
13:11:15:9, 4950, 217, 4279162, 39,
13:11:15:9, 4951, 428, 5056801, 39,
13:11:15:9, 4952, 309, 4998221, 39,
13:11:15:9, 4953, 355, 5909636, 78,
13:11:15:9, 4954, 276, 4446517, 39,
13:11:16:0, 4955, 256, 4389341, 39,
13:11:16:0, 4956, 328, 4327080, 39,
13:11:16:0, 4957, 244, 4455534, 39,
13:11:16:0, 4958, 271, 4396460, 39,
13:11:16:0, 4959, 287, 4318711, 39,
13:11:16:0, 4960, 227, 4146986, 39,
13:11:16:0, 4961, 214, 4160338, 39,
13:11:16:0, 4962, 211, 4054173, 39,
13:11:16:0, 4963, 255, 3963588, 39,
13:11:16:0, 4964, 262, 4294433, 39,
13:11:16:1, 4965, 228, 4185814, 39,
13:11:16:1, 4966, 257, 4276989, 39,
13:11:16:1, 4967, 224, 4078198, 39,
13:11:16:1, 4968, 269, 4289233, 39,
13:11:16:1, 4969, 240, 3967625, 39,
13:11:16:1, 4970, 266, 4479069, 39,
13:11:16:1, 4971, 244, 4172449, 39,
13:11:16:1, 4972, 288, 4495583, 39,
13:11:16:1, 4973, 234, 4297586, 39,
13:11:16:2, 4974, 267, 4649541, 39,
13:11:16:2, 4975, 244, 4314594, 39,
13:11:16:2, 4976, 249, 4610239, 39,
13:11:16:2, 4977, 296, 4617640, 39,
13:11:16:2, 4978, 259, 4490444, 39,
13:11:16:2, 4979, 297, 4624016, 39,
13:11:16:2, 4980, 257, 4340098, 39,
13:11:16:2, 4981, 246, 4424359, 39,
13:11:16:2, 4982, 248, 4374886, 39,
13:11:16:2, 4983, 432, 5238003, 78,
13:11:16:3, 4984, 304, 4649029, 39,
13:11:16:3, 4985, 256, 4490269, 39,
13:11:16:3, 4986, 239, 4248193, 39,
13:11:16:3, 4987, 261, 4323188, 39,
13:11:16:3, 4988, 204, 4311052, 39,
13:11:16:3, 4989, 233, 4186459, 39,
13:11:16:3, 4990, 252, 4214793, 39,
13:11:16:3, 4991, 248, 4140043, 39,
13:11:16:3, 4992, 195, 4402573, 39,
13:11:16:3, 4993, 254, 4298600, 39,
13:11:16:4, 4994, 239, 4247282, 39,
13:11:16:4, 4995, 266, 4841348, 39,
13:11:16:4, 4996, 237, 4460724, 39,
13:11:16:4, 4997, 248, 4410630, 39,
13:11:16:4, 4998, 269, 4479645, 39,
13:11:16:4, 4999, 237, 4620965, 39,
13:11:16:4, 5000, 278, 4668156, 39,
13:11:16:4, 5001, 268, 4424573, 39,
13:11:16:4, 5002, 287, 4281099, 39,
13:11:16:4, 5003, 273, 4874150, 39,
13:11:16:5, 5004, 259, 4297263, 39,
13:11:16:5, 5005, 257, 4603205, 39,
13:11:16:5, 5006, 257, 4413994, 39,
13:11:16:5, 5007, 245, 4423189, 39,
13:11:16:5, 5008, 341, 4566251, 39,
13:11:16:5, 5009, 231, 4407306, 39,
13:11:16:5, 5010, 246, 4465562, 39,
13:11:16:5, 5011, 297, 4394649, 39,
13:11:16:5, 5012, 229, 4121446, 39,
13:11:16:5, 5013, 257, 4310633, 39,
13:11:16:5, 5014, 248, 4358493, 39,
13:11:16:6, 5015, 240, 4251767, 39,
13:11:16:6, 5016, 233, 4364889, 39,
13:11:16:6, 5017, 250, 4275195, 39,
13:11:16:6, 5018, 228, 4295777, 39,
13:11:16:6, 5019, 256, 4336024, 39,
13:11:16:6, 5020, 256, 4601072, 39,
13:11:16:6, 5021, 257, 4430108, 39,
13:11:16:6, 5022, 239, 4280501, 39,
13:11:16:6, 5023, 232, 4255676, 39,
13:11:16:6, 5024, 273, 4595222, 39,
13:11:16:7, 5025, 334, 4898999, 39,
13:11:16:7, 5026, 272, 4581178, 39,
13:11:16:7, 5027, 493, 6237355, 78,
13:11:16:7, 5028, 292, 4606196, 39,
13:11:16:7, 5029, 248, 4415817, 39,
13:11:16:7, 5030, 245, 4533711, 39,
13:11:16:7, 5031, 242, 4435333, 39,
13:11:16:7, 5032, 261, 4668775, 39,
13:11:16:7, 5033, 277, 4496771, 39,
13:11:16:8, 5034, 284, 4496310, 39,
13:11:16:8, 5035, 279, 4702868, 39,
13:11:16:8, 5036, 260, 4507475, 39,
13:11:16:8, 5037, 308, 4921837, 39,
13:11:16:8, 5038, 264, 4268683, 39,
13:11:16:8, 5039, 269, 4440202, 39,
13:11:16:8, 5040, 256, 4243639, 39,
13:11:16:8, 5041, 225, 4190084, 39,
13:11:16:8, 5042, 235, 4354075, 39,
13:11:16:8, 5043, 219, 4085832, 39,
13:11:16:9, 5044, 223, 4212595, 39,
13:11:16:9, 5045, 269, 4182623, 39,
13:11:16:9, 5046, 235, 4149720, 39,
13:11:16:9, 5047, 240, 4390294, 39,
13:11:16:9, 5048, 233, 4213171, 39,
13:11:16:9, 5049, 265, 4591336, 39,
13:11:16:9, 5050, 347, 4466503, 39,
13:11:16:9, 5051, 276, 4405324, 39,
13:11:16:9, 5052, 229, 4232876, 39,
13:11:16:9, 5053, 251, 4558799, 39,
13:11:16:9, 5054, 234, 4400458, 39,
13:11:17:0, 5055, 494, 8324213, 78,
13:11:17:0, 5056, 253, 4467760, 39,
13:11:17:0, 5057, 285, 4854370, 39,
13:11:17:0, 5058, 284, 4759089, 39,
13:11:17:0, 5059, 256, 4320578, 39,
13:11:17:0, 5060, 298, 4430196, 39,
13:11:17:0, 5061, 249, 4403512, 39,
13:11:17:0, 5062, 230, 4337471, 39,
13:11:17:0, 5063, 349, 5456669, 78,
13:11:17:0, 5064, 267, 4434416, 39,
13:11:17:1, 5065, 251, 4510722, 39,
13:11:17:1, 5066, 250, 4511013, 39,
13:11:17:1, 5067, 242, 4314076, 39,
13:11:17:1, 5068, 251, 4478772, 39,
13:11:17:1, 5069, 240, 4520807, 39,
13:11:17:1, 5070, 214, 4225264, 39,
13:11:17:1, 5071, 270, 4364011, 39,
13:11:17:1, 5072, 265, 4200198, 39,
13:11:17:1, 5073, 291, 4648623, 39,
13:11:17:2, 5074, 222, 4088579, 39,
13:11:17:2, 5075, 250, 4380987, 39,
13:11:17:2, 5076, 285, 4254665, 39,
13:11:17:2, 5077, 226, 4323197, 39,
13:11:17:2, 5078, 250, 4329550, 39,
13:11:17:2, 5079, 225, 4159513, 39,
13:11:17:2, 5080, 275, 4768497, 39,
13:11:17:2, 5081, 226, 4410047, 39,
13:11:17:2, 5082, 326, 5345971, 78,
13:11:17:2, 5083, 267, 4512688, 39,
13:11:17:3, 5084, 276, 4786739, 39,
13:11:17:3, 5085, 277, 4373790, 39,
13:11:17:3, 5086, 252, 4646610, 39,
13:11:17:3, 5087, 269, 4582012, 39,
13:11:17:3, 5088, 223, 4320041, 39,
13:11:17:3, 5089, 224, 4346850, 39,
13:11:17:3, 5090, 339, 5288537, 39,
13:11:17:3, 5091, 272, 4967012, 39,
13:11:17:3, 5092, 260, 4603717, 39,
13:11:17:3, 5093, 216, 4338162, 39,
13:11:17:3, 5094, 270, 4216651, 39,
13:11:17:4, 5095, 253, 4423318, 39,
13:11:17:4, 5096, 202, 4093072, 39,
13:11:17:4, 5097, 240, 4537203, 39,
13:11:17:4, 5098, 266, 4515447, 39,
13:11:17:4, 5099, 220, 4003153, 39,
13:11:17:4, 5100, 245, 4293532, 39,
13:11:17:4, 5101, 257, 4297690, 39,
13:11:17:4, 5102, 235, 4241394, 39,
13:11:17:4, 5103, 249, 4314699, 39,
13:11:17:4, 5104, 215, 4353004, 39,
13:11:17:5, 5105, 236, 4443796, 39,
13:11:17:5, 5106, 243, 4347379, 39,
13:11:17:5, 5107, 229, 4353479, 39,
13:11:17:5, 5108, 305, 4430197, 39,
13:11:17:5, 5109, 247, 4323817, 39,
13:11:17:5, 5110, 230, 4471063, 39,
13:11:17:5, 5111, 257, 4497481, 39,
13:11:17:5, 5112, 227, 4399829, 39,
13:11:17:5, 5113, 273, 4442747, 39,
13:11:17:5, 5114, 359, 4975188, 39,
13:11:17:6, 5115, 251, 4229981, 39,
13:11:17:6, 5116, 312, 4600080, 39,
13:11:17:6, 5117, 293, 4803813, 39,
13:11:17:6, 5118, 314, 4839070, 39,
13:11:17:6, 5119, 253, 4439390, 39,
13:11:17:6, 5120, 250, 4465870, 39,
13:11:17:6, 5121, 231, 4264671, 39,
13:11:17:6, 5122, 263, 4460814, 39,
13:11:17:6, 5123, 251, 4408003, 39,
13:11:17:7, 5124, 237, 4415391, 39,
13:11:17:7, 5125, 262, 4456041, 39,
13:11:17:7, 5126, 229, 4243338, 39,
13:11:17:7, 5127, 211, 4304771, 39,
13:11:17:7, 5128, 214, 4160745, 39,
13:11:17:7, 5129, 248, 4381935, 39,
13:11:17:7, 5130, 432, 5205038, 39,
13:11:17:7, 5131, 329, 5319450, 39,
13:11:17:7, 5132, 247, 4493838, 39,
13:11:17:7, 5133, 270, 4205573, 39,
13:11:17:7, 5134, 261, 4241099, 39,
13:11:17:8, 5135, 267, 4457705, 39,
13:11:17:8, 5136, 252, 4595452, 39,
13:11:17:8, 5137, 264, 4289623, 39,
13:11:17:8, 5138, 245, 4511145, 39,
13:11:17:8, 5139, 293, 5017099, 39,
13:11:17:8, 5140, 243, 4313690, 39,
13:11:17:8, 5141, 244, 4286136, 39,
13:11:17:8, 5142, 300, 4460819, 39,
13:11:17:8, 5143, 231, 4314431, 39,
13:11:17:9, 5144, 287, 4817548, 39,
13:11:17:9, 5145, 266, 4484960, 39,
13:11:17:9, 5146, 227, 4734922, 39,
13:11:17:9, 5147, 298, 4596435, 39,
13:11:17:9, 5148, 242, 4670403, 39,
13:11:17:9, 5149, 247, 4331302, 39,
13:11:17:9, 5150, 267, 4357374, 39,
13:11:17:9, 5151, 255, 4565886, 39,
13:11:17:9, 5152, 278, 4514995, 39,
13:11:17:9, 5153, 233, 4450704, 39,
13:11:18:0, 5154, 237, 4413025, 39,
13:11:18:0, 5155, 219, 4258103, 39,
13:11:18:0, 5156, 236, 4353591, 39,
13:11:18:0, 5157, 264, 4676915, 39,
13:11:18:0, 5158, 252, 4205279, 39,
13:11:18:0, 5159, 294, 4579450, 39,
13:11:18:0, 5160, 291, 4484488, 39,
13:11:18:0, 5161, 273, 5023826, 39,
13:11:18:0, 5162, 242, 4277225, 39,
13:11:18:0, 5163, 282, 4634379, 39,
13:11:18:1, 5164, 240, 4399765, 39,
13:11:18:1, 5165, 485, 7006834, 78,
13:11:18:1, 5166, 326, 5546160, 78,
13:11:18:1, 5167, 269, 4457028, 39,
13:11:18:1, 5168, 236, 4520157, 39,
13:11:18:1, 5169, 261, 4693937, 39,
13:11:18:1, 5170, 243, 4150436, 39,
13:11:18:1, 5171, 247, 4324954, 39,
13:11:18:1, 5172, 280, 4481082, 39,
13:11:18:1, 5173, 233, 4671766, 39,
13:11:18:1, 5174, 278, 4686572, 39,
13:11:18:2, 5175, 266, 4459835, 39,
13:11:18:2, 5176, 222, 4431404, 39,
13:11:18:2, 5177, 245, 4293807, 39,
13:11:18:2, 5178, 261, 4393032, 39,
13:11:18:2, 5179, 259, 4362380, 39,
13:11:18:2, 5180, 248, 4310780, 39,
13:11:18:2, 5181, 263, 4087916, 39,
13:11:18:2, 5182, 251, 4314821, 39,
13:11:18:2, 5183, 250, 3972167, 39,
13:11:18:2, 5184, 278, 4207896, 39,
13:11:18:3, 5185, 240, 3922548, 39,
13:11:18:3, 5186, 267, 4181027, 39,
13:11:18:3, 5187, 353, 5345254, 78,
13:11:18:3, 5188, 344, 5876807, 78,
13:11:18:3, 5189, 305, 5001740, 39,
13:11:18:3, 5190, 236, 4009699, 39,
13:11:18:3, 5191, 287, 4614414, 39,
13:11:18:3, 5192, 218, 4324869, 39,
13:11:18:3, 5193, 273, 4746587, 39,
13:11:18:3, 5194, 273, 4712080, 39,
13:11:18:4, 5195, 397, 5218321, 39,
13:11:18:4, 5196, 341, 5003154, 39,
13:11:18:4, 5197, 267, 4725400, 39,
13:11:18:4, 5198, 239, 4531104, 39,
13:11:18:4, 5199, 323, 5420463, 78,
13:11:18:4, 5200, 256, 4676105, 39,
13:11:18:4, 5201, 256, 4571711, 39,
13:11:18:4, 5202, 253, 4385628, 39,
13:11:18:4, 5203, 242, 4312187, 39,
13:11:18:5, 5204, 240, 4593890, 39,
13:11:18:5, 5205, 259, 4557509, 39,
13:11:18:5, 5206, 220, 4166568, 39,
13:11:18:5, 5207, 239, 4294658, 39,
13:11:18:5, 5208, 269, 3955576, 39,
13:11:18:5, 5209, 226, 4448063, 39,
13:11:18:5, 5210, 211, 4112170, 39,
13:11:18:5, 5211, 311, 4215132, 39,
13:11:18:5, 5212, 264, 4227199, 39,
13:11:18:5, 5213, 273, 4287497, 39,
13:11:18:6, 5214, 262, 4430254, 39,
13:11:18:6, 5215, 256, 4540108, 39,
13:11:18:6, 5216, 251, 4491037, 39,
13:11:18:6, 5217, 248, 4483942, 39,
13:11:18:6, 5218, 242, 4409268, 39,
13:11:18:6, 5219, 280, 4267947, 39,
13:11:18:6, 5220, 266, 4284124, 39,
13:11:18:6, 5221, 253, 4496192, 39,
13:11:18:6, 5222, 226, 4322698, 39,
13:11:18:6, 5223, 310, 4885790, 39,
13:11:18:6, 5224, 231, 4553887, 39,
13:11:18:7, 5225, 264, 4426173, 39,
13:11:18:7, 5226, 246, 4419452, 39,
13:11:18:7, 5227, 250, 4446774, 39,
13:11:18:7, 5228, 246, 4542141, 39,
13:11:18:7, 5229, 245, 4336840, 39,
13:11:18:7, 5230, 258, 4393997, 39,
